invoice_id,client_id,country,issue_date,due_date,amount_usd,paid_date,status
INV-PY-B2B-004-2025-08,PY-B2B-004,Paraguay,2025-08-05,2025-09-04,598566.71,2025-09-15,paid
INV-PY-B2B-004-2025-09,PY-B2B-004,Paraguay,2025-09-05,2025-10-05,590454.57,2025-10-11,paid
INV-PY-B2B-004-2025-10,PY-B2B-004,Paraguay,2025-10-05,2025-11-04,556473.63,2025-11-04,paid
INV-PY-B2B-004-2025-11,PY-B2B-004,Paraguay,2025-11-05,2025-12-05,579663.87,2025-12-08,paid
INV-PY-B2B-004-2025-12,PY-B2B-004,Paraguay,2025-12-05,2026-01-04,567676.73,2026-01-10,paid
INV-PY-B2B-004-2026-01,PY-B2B-004,Paraguay,2026-01-05,2026-02-04,586781.33,2026-02-04,paid
INV-PY-B2B-004-2026-02,PY-B2B-004,Paraguay,2026-02-05,2026-03-07,575857.28,2026-03-21,paid
INV-PY-B2B-004-2026-03,PY-B2B-004,Paraguay,2026-03-05,2026-04-04,570109.54,2026-04-14,paid
INV-PY-B2B-004-2026-04,PY-B2B-004,Paraguay,2026-04-05,2026-05-05,578325.32,2026-05-14,paid
INV-PY-B2B-004-2026-05,PY-B2B-004,Paraguay,2026-05-05,2026-06-04,598409.08,2026-06-14,paid
INV-PY-B2B-004-2026-06,PY-B2B-004,Paraguay,2026-06-05,2026-07-05,597651.69,2026-07-05,open
INV-PY-B2B-005-2024-01,PY-B2B-005,Paraguay,2024-01-05,2024-02-19,467616.89,2024-02-21,paid
INV-PY-B2B-005-2024-02,PY-B2B-005,Paraguay,2024-02-05,2024-03-21,460845.97,2024-03-28,paid
INV-PY-B2B-005-2024-03,PY-B2B-005,Paraguay,2024-03-05,2024-04-19,464087.15,2024-04-27,paid
INV-PY-B2B-005-2024-04,PY-B2B-005,Paraguay,2024-04-05,2024-05-20,453044.61,2024-05-20,paid
INV-PY-B2B-005-2024-05,PY-B2B-005,Paraguay,2024-05-05,2024-06-19,470036.64,2024-06-26,paid
INV-PY-B2B-005-2024-06,PY-B2B-005,Paraguay,2024-06-05,2024-07-20,473829.75,2024-07-26,paid
INV-PY-B2B-005-2024-07,PY-B2B-005,Paraguay,2024-07-05,2024-08-19,451354.99,2024-08-30,paid
INV-PY-B2B-005-2024-08,PY-B2B-005,Paraguay,2024-08-05,2024-09-19,461945.49,2024-09-27,paid
INV-PY-B2B-005-2024-09,PY-B2B-005,Paraguay,2024-09-05,2024-10-20,460541.05,2024-11-03,paid
INV-PY-B2B-005-2024-10,PY-B2B-005,Paraguay,2024-10-05,2024-11-19,459581.72,2024-11-23,paid
INV-PY-B2B-005-2024-11,PY-B2B-005,Paraguay,2024-11-05,2024-12-20,469887.79,2024-12-21,paid
INV-PY-B2B-005-2024-12,PY-B2B-005,Paraguay,2024-12-05,2025-01-19,473168.81,2025-02-02,paid
INV-PY-B2B-005-2025-01,PY-B2B-005,Paraguay,2025-01-05,2025-02-19,466626.65,2025-02-27,paid
INV-PY-B2B-005-2025-02,PY-B2B-005,Paraguay,2025-02-05,2025-03-22,447128.88,2025-03-28,paid
INV-PY-B2B-005-2025-03,PY-B2B-005,Paraguay,2025-03-05,2025-04-19,470629.72,2025-04-21,paid
INV-PY-B2B-005-2025-04,PY-B2B-005,Paraguay,2025-04-05,2025-05-20,485150.12,2025-05-24,paid
INV-PY-B2B-005-2025-05,PY-B2B-005,Paraguay,2025-05-05,2025-06-19,474269.95,2025-06-23,paid
INV-PY-B2B-005-2025-06,PY-B2B-005,Paraguay,2025-06-05,2025-07-20,459200.44,2025-07-20,paid
INV-PY-B2B-005-2025-07,PY-B2B-005,Paraguay,2025-07-05,2025-08-19,487622.66,2025-08-19,paid
INV-PY-B2B-005-2025-08,PY-B2B-005,Paraguay,2025-08-05,2025-09-19,472241.53,2025-09-23,paid
INV-PY-B2B-005-2025-09,PY-B2B-005,Paraguay,2025-09-05,2025-10-20,497793.93,2025-10-30,paid
INV-PY-B2B-005-2025-10,PY-B2B-005,Paraguay,2025-10-05,2025-11-19,476595.07,2025-12-02,paid
INV-PY-B2B-005-2025-11,PY-B2B-005,Paraguay,2025-11-05,2025-12-20,476037.77,2025-12-31,paid
INV-PY-B2B-005-2025-12,PY-B2B-005,Paraguay,2025-12-05,2026-01-19,471362.22,2026-01-30,paid
INV-PY-B2B-005-2026-01,PY-B2B-005,Paraguay,2026-01-05,2026-02-19,481631.16,2026-02-20,paid
INV-PY-B2B-005-2026-02,PY-B2B-005,Paraguay,2026-02-05,2026-03-22,484663.72,2026-03-29,paid
INV-PY-B2B-005-2026-03,PY-B2B-005,Paraguay,2026-03-05,2026-04-19,483185.22,2026-04-28,paid
INV-PY-B2B-005-2026-04,PY-B2B-005,Paraguay,2026-04-05,2026-05-20,483539.03,2026-05-29,paid
INV-PY-B2B-005-2026-05,PY-B2B-005,Paraguay,2026-05-05,2026-06-19,494789.9,2026-06-25,paid
INV-PY-B2B-005-2026-06,PY-B2B-005,Paraguay,2026-06-05,2026-07-20,487338.05,2026-07-27,open
INV-PY-B2B-006-2024-01,PY-B2B-006,Paraguay,2024-01-05,2024-03-05,398819.31,2024-03-21,paid
INV-PY-B2B-006-2024-02,PY-B2B-006,Paraguay,2024-02-05,2024-04-05,402940.41,2024-04-16,paid
INV-PY-B2B-006-2024-03,PY-B2B-006,Paraguay,2024-03-05,2024-05-04,421688.71,2024-05-13,paid
INV-PY-B2B-006-2024-04,PY-B2B-006,Paraguay,2024-04-05,2024-06-04,401291.02,2024-06-14,paid
INV-PY-B2B-006-2024-05,PY-B2B-006,Paraguay,2024-05-05,2024-07-04,390454.56,2024-07-08,paid
INV-PY-B2B-006-2024-06,PY-B2B-006,Paraguay,2024-06-05,2024-08-04,395386.75,2024-08-13,paid
INV-PY-B2B-006-2024-07,PY-B2B-006,Paraguay,2024-07-05,2024-09-03,399015.87,2024-09-10,paid
INV-PY-B2B-006-2024-08,PY-B2B-006,Paraguay,2024-08-05,2024-10-04,410235.2,2024-10-14,paid
INV-PY-B2B-006-2024-09,PY-B2B-006,Paraguay,2024-09-05,2024-11-04,401113.33,2024-11-07,paid
INV-PY-B2B-006-2024-10,PY-B2B-006,Paraguay,2024-10-05,2024-12-04,412683.44,2024-12-14,paid
INV-PY-B2B-006-2024-11,PY-B2B-006,Paraguay,2024-11-05,2025-01-04,391641.57,2025-01-08,paid
INV-PY-B2B-006-2024-12,PY-B2B-006,Paraguay,2024-12-05,2025-02-03,406782.8,2025-02-13,paid
INV-PY-B2B-006-2025-01,PY-B2B-006,Paraguay,2025-01-05,2025-03-06,413918.04,2025-03-13,paid
INV-PY-B2B-006-2025-02,PY-B2B-006,Paraguay,2025-02-05,2025-04-06,412265.59,2025-04-12,paid
INV-PY-B2B-006-2025-03,PY-B2B-006,Paraguay,2025-03-05,2025-05-04,403018.59,2025-05-09,paid
INV-PY-B2B-006-2025-04,PY-B2B-006,Paraguay,2025-04-05,2025-06-04,409663.63,2025-06-10,paid
INV-PY-B2B-006-2025-05,PY-B2B-006,Paraguay,2025-05-05,2025-07-04,395338.36,2025-07-08,paid
INV-PY-B2B-006-2025-06,PY-B2B-006,Paraguay,2025-06-05,2025-08-04,412021.06,2025-08-09,paid
INV-PY-B2B-006-2025-07,PY-B2B-006,Paraguay,2025-07-05,2025-09-03,410555.35,2025-09-11,paid
INV-PY-B2B-006-2025-08,PY-B2B-006,Paraguay,2025-08-05,2025-10-04,404788.61,2025-10-04,paid
INV-PY-B2B-006-2025-09,PY-B2B-006,Paraguay,2025-09-05,2025-11-04,411775.21,2025-11-14,paid
INV-PY-B2B-006-2025-10,PY-B2B-006,Paraguay,2025-10-05,2025-12-04,429958.61,2025-12-14,paid
INV-PY-B2B-006-2025-11,PY-B2B-006,Paraguay,2025-11-05,2026-01-04,404669.01,2026-01-09,paid
INV-PY-B2B-006-2025-12,PY-B2B-006,Paraguay,2025-12-05,2026-02-03,419920.05,2026-02-10,paid
INV-PY-B2B-006-2026-01,PY-B2B-006,Paraguay,2026-01-05,2026-03-06,423356.5,2026-03-07,paid
INV-PY-B2B-006-2026-02,PY-B2B-006,Paraguay,2026-02-05,2026-04-06,420407.41,2026-04-14,paid
INV-PY-B2B-006-2026-03,PY-B2B-006,Paraguay,2026-03-05,2026-05-04,427919.76,2026-05-06,paid
INV-PY-B2B-006-2026-04,PY-B2B-006,Paraguay,2026-04-05,2026-06-04,419060.8,2026-06-04,paid
INV-PY-B2B-006-2026-05,PY-B2B-006,Paraguay,2026-05-05,2026-07-04,417793.29,2026-07-07,open
INV-PY-B2B-006-2026-06,PY-B2B-006,Paraguay,2026-06-05,2026-08-04,415516.04,2026-08-11,open
INV-PY-B2B-007-2024-01,PY-B2B-007,Paraguay,2024-01-05,2024-02-04,347030.88,2024-02-04,paid
INV-PY-B2B-007-2024-02,PY-B2B-007,Paraguay,2024-02-05,2024-03-06,349792.35,2024-03-07,paid
INV-PY-B2B-007-2024-03,PY-B2B-007,Paraguay,2024-03-05,2024-04-04,352566.83,2024-04-04,paid
INV-PY-B2B-007-2024-04,PY-B2B-007,Paraguay,2024-04-05,2024-05-05,350241.68,2024-05-10,paid
INV-PY-B2B-007-2024-05,PY-B2B-007,Paraguay,2024-05-05,2024-06-04,353040.3,2024-06-11,paid
INV-PY-B2B-007-2024-06,PY-B2B-007,Paraguay,2024-06-05,2024-07-05,349993.22,2024-07-05,paid
INV-PY-B2B-007-2024-07,PY-B2B-007,Paraguay,2024-07-05,2024-08-04,342396.63,2024-08-07,paid
INV-PY-B2B-007-2024-08,PY-B2B-007,Paraguay,2024-08-05,2024-09-04,353486.48,2024-09-07,paid
INV-PY-B2B-007-2024-09,PY-B2B-007,Paraguay,2024-09-05,2024-10-05,358888.57,2024-10-10,paid
INV-PY-B2B-007-2024-10,PY-B2B-007,Paraguay,2024-10-05,2024-11-04,348523.04,2024-11-09,paid
INV-PY-B2B-007-2024-11,PY-B2B-007,Paraguay,2024-11-05,2024-12-05,357815.92,2024-12-13,paid
INV-PY-B2B-007-2024-12,PY-B2B-007,Paraguay,2024-12-05,2025-01-04,370764.07,2025-01-07,paid
INV-PY-B2B-007-2025-01,PY-B2B-007,Paraguay,2025-01-05,2025-02-04,357460.78,2025-02-12,paid
INV-PY-B2B-007-2025-02,PY-B2B-007,Paraguay,2025-02-05,2025-03-07,358713.37,2025-03-10,paid
INV-PY-B2B-007-2025-03,PY-B2B-007,Paraguay,2025-03-05,2025-04-04,348801.8,2025-04-07,paid
INV-PY-B2B-007-2025-04,PY-B2B-007,Paraguay,2025-04-05,2025-05-05,353015.45,2025-05-05,paid
INV-PY-B2B-007-2025-05,PY-B2B-007,Paraguay,2025-05-05,2025-06-04,355871.31,2025-06-05,paid
INV-PY-B2B-007-2025-06,PY-B2B-007,Paraguay,2025-06-05,2025-07-05,366740.81,2025-07-14,paid
INV-PY-B2B-007-2025-07,PY-B2B-007,Paraguay,2025-07-05,2025-08-04,356879.76,2025-08-09,paid
INV-PY-B2B-007-2025-08,PY-B2B-007,Paraguay,2025-08-05,2025-09-04,351007.83,2025-09-08,paid
INV-PY-B2B-007-2025-09,PY-B2B-007,Paraguay,2025-09-05,2025-10-05,368135.07,2025-10-15,paid
INV-PY-B2B-007-2025-10,PY-B2B-007,Paraguay,2025-10-05,2025-11-04,360938.0,2025-11-15,paid
INV-PY-B2B-007-2025-11,PY-B2B-007,Paraguay,2025-11-05,2025-12-05,356078.14,2025-12-05,paid
INV-PY-B2B-007-2025-12,PY-B2B-007,Paraguay,2025-12-05,2026-01-04,373214.81,2026-01-18,paid
INV-PY-B2B-007-2026-01,PY-B2B-007,Paraguay,2026-01-05,2026-02-04,372533.3,2026-02-10,paid
INV-PY-B2B-007-2026-02,PY-B2B-007,Paraguay,2026-02-05,2026-03-07,353912.96,2026-03-07,paid
INV-PY-B2B-007-2026-03,PY-B2B-007,Paraguay,2026-03-05,2026-04-04,371682.41,2026-04-08,paid
INV-PY-B2B-007-2026-04,PY-B2B-007,Paraguay,2026-04-05,2026-05-05,363519.06,2026-05-11,paid
INV-PY-B2B-007-2026-05,PY-B2B-007,Paraguay,2026-05-05,2026-06-04,373436.49,2026-06-15,paid
INV-PY-B2B-007-2026-06,PY-B2B-007,Paraguay,2026-06-05,2026-07-05,374530.87,2026-07-17,open
INV-PY-B2B-008-2024-01,PY-B2B-008,Paraguay,2024-01-05,2024-02-19,310890.25,2024-02-24,paid
INV-PY-B2B-008-2024-02,PY-B2B-008,Paraguay,2024-02-05,2024-03-21,318321.92,2024-03-22,paid
INV-PY-B2B-008-2024-03,PY-B2B-008,Paraguay,2024-03-05,2024-04-19,330485.5,2024-04-27,paid
INV-PY-B2B-008-2024-04,PY-B2B-008,Paraguay,2024-04-05,2024-05-20,315572.14,2024-05-29,paid
INV-PY-B2B-008-2024-05,PY-B2B-008,Paraguay,2024-05-05,2024-06-19,325971.62,2024-06-29,paid
INV-PY-B2B-008-2024-06,PY-B2B-008,Paraguay,2024-06-05,2024-07-20,304802.3,2024-08-02,paid
INV-PY-B2B-008-2024-07,PY-B2B-008,Paraguay,2024-07-05,2024-08-19,313388.44,2024-08-26,paid
INV-PY-B2B-008-2024-08,PY-B2B-008,Paraguay,2024-08-05,2024-09-19,308330.78,2024-09-28,paid
INV-PY-B2B-008-2024-09,PY-B2B-008,Paraguay,2024-09-05,2024-10-20,313007.65,2024-10-27,paid
INV-PY-B2B-008-2024-10,PY-B2B-008,Paraguay,2024-10-05,2024-11-19,316103.6,2024-12-05,paid
INV-PY-B2B-008-2024-11,PY-B2B-008,Paraguay,2024-11-05,2024-12-20,331588.28,2024-12-26,paid
INV-PY-B2B-008-2024-12,PY-B2B-008,Paraguay,2024-12-05,2025-01-19,319905.4,2025-01-23,paid
INV-PY-B2B-008-2025-01,PY-B2B-008,Paraguay,2025-01-05,2025-02-19,327458.97,2025-02-23,paid
INV-PY-B2B-008-2025-02,PY-B2B-008,Paraguay,2025-02-05,2025-03-22,318401.38,2025-04-02,paid
INV-PY-B2B-008-2025-03,PY-B2B-008,Paraguay,2025-03-05,2025-04-19,318451.57,2025-04-25,paid
INV-PY-B2B-008-2025-04,PY-B2B-008,Paraguay,2025-04-05,2025-05-20,312657.1,2025-05-30,paid
INV-PY-B2B-008-2025-05,PY-B2B-008,Paraguay,2025-05-05,2025-06-19,336314.76,2025-06-29,paid
INV-PY-B2B-008-2025-06,PY-B2B-008,Paraguay,2025-06-05,2025-07-20,333940.56,2025-07-22,paid
INV-PY-B2B-008-2025-07,PY-B2B-008,Paraguay,2025-07-05,2025-08-19,326669.97,2025-08-20,paid
INV-PY-B2B-008-2025-08,PY-B2B-008,Paraguay,2025-08-05,2025-09-19,324461.05,2025-09-29,paid
INV-PY-B2B-008-2025-09,PY-B2B-008,Paraguay,2025-09-05,2025-10-20,327423.39,2025-10-20,paid
INV-PY-B2B-008-2025-10,PY-B2B-008,Paraguay,2025-10-05,2025-11-19,319071.11,2025-11-19,paid
INV-PY-B2B-008-2025-11,PY-B2B-008,Paraguay,2025-11-05,2025-12-20,331636.83,2026-01-05,paid
INV-PY-B2B-008-2025-12,PY-B2B-008,Paraguay,2025-12-05,2026-01-19,338308.26,2026-01-19,paid
INV-PY-B2B-008-2026-01,PY-B2B-008,Paraguay,2026-01-05,2026-02-19,339551.87,2026-03-02,paid
INV-PY-B2B-008-2026-02,PY-B2B-008,Paraguay,2026-02-05,2026-03-22,320793.01,2026-03-26,paid
INV-PY-B2B-008-2026-03,PY-B2B-008,Paraguay,2026-03-05,2026-04-19,339037.06,2026-04-28,paid
INV-PY-B2B-008-2026-04,PY-B2B-008,Paraguay,2026-04-05,2026-05-20,323925.63,2026-05-29,paid
INV-PY-B2B-008-2026-05,PY-B2B-008,Paraguay,2026-05-05,2026-06-19,319399.51,2026-06-24,paid
INV-PY-B2B-008-2026-06,PY-B2B-008,Paraguay,2026-06-05,2026-07-20,341876.22,2026-07-26,open
INV-PY-B2B-009-2024-01,PY-B2B-009,Paraguay,2024-01-05,2024-03-05,278745.88,2024-03-15,paid
INV-PY-B2B-009-2024-02,PY-B2B-009,Paraguay,2024-02-05,2024-04-05,287801.56,2024-04-18,paid
INV-PY-B2B-009-2024-03,PY-B2B-009,Paraguay,2024-03-05,2024-05-04,287942.24,2024-05-15,paid
INV-PY-B2B-009-2024-04,PY-B2B-009,Paraguay,2024-04-05,2024-06-04,287846.72,2024-06-11,paid
INV-PY-B2B-009-2024-05,PY-B2B-009,Paraguay,2024-05-05,2024-07-04,284876.85,2024-07-09,paid
INV-PY-B2B-009-2024-06,PY-B2B-009,Paraguay,2024-06-05,2024-08-04,278248.98,2024-08-05,paid
INV-PY-B2B-009-2024-07,PY-B2B-009,Paraguay,2024-07-05,2024-09-03,284183.54,2024-09-10,paid
INV-PY-B2B-009-2024-08,PY-B2B-009,Paraguay,2024-08-05,2024-10-04,294881.54,2024-10-10,paid
INV-PY-B2B-009-2024-09,PY-B2B-009,Paraguay,2024-09-05,2024-11-04,293044.32,2024-11-15,paid
INV-PY-B2B-009-2024-10,PY-B2B-009,Paraguay,2024-10-05,2024-12-04,286609.96,2024-12-13,paid
INV-PY-B2B-009-2024-11,PY-B2B-009,Paraguay,2024-11-05,2025-01-04,287257.07,2025-01-17,paid
INV-PY-B2B-009-2024-12,PY-B2B-009,Paraguay,2024-12-05,2025-02-03,293084.76,2025-02-03,paid
INV-PY-B2B-009-2025-01,PY-B2B-009,Paraguay,2025-01-05,2025-03-06,291043.39,2025-03-20,paid
INV-PY-B2B-009-2025-02,PY-B2B-009,Paraguay,2025-02-05,2025-04-06,289777.71,2025-04-14,paid
INV-PY-B2B-009-2025-03,PY-B2B-009,Paraguay,2025-03-05,2025-05-04,294757.56,2025-05-05,paid
INV-PY-B2B-009-2025-04,PY-B2B-009,Paraguay,2025-04-05,2025-06-04,295286.67,2025-06-04,paid
INV-PY-B2B-009-2025-05,PY-B2B-009,Paraguay,2025-05-05,2025-07-04,289373.11,2025-07-15,paid
INV-PY-B2B-009-2025-06,PY-B2B-009,Paraguay,2025-06-05,2025-08-04,295852.61,2025-08-08,paid
INV-PY-B2B-009-2025-07,PY-B2B-009,Paraguay,2025-07-05,2025-09-03,297124.83,2025-09-09,paid
INV-PY-B2B-009-2025-08,PY-B2B-009,Paraguay,2025-08-05,2025-10-04,295294.03,2025-10-13,paid
INV-PY-B2B-009-2025-09,PY-B2B-009,Paraguay,2025-09-05,2025-11-04,291683.57,2025-11-10,paid
INV-PY-B2B-009-2025-10,PY-B2B-009,Paraguay,2025-10-05,2025-12-04,294850.49,2025-12-04,paid
INV-PY-B2B-009-2025-11,PY-B2B-009,Paraguay,2025-11-05,2026-01-04,292013.94,2026-01-18,paid
INV-PY-B2B-009-2025-12,PY-B2B-009,Paraguay,2025-12-05,2026-02-03,300486.25,2026-02-03,paid
INV-PY-B2B-009-2026-01,PY-B2B-009,Paraguay,2026-01-05,2026-03-06,289859.79,2026-03-11,paid
INV-PY-B2B-009-2026-02,PY-B2B-009,Paraguay,2026-02-05,2026-04-06,309180.43,2026-04-11,paid
INV-PY-B2B-009-2026-03,PY-B2B-009,Paraguay,2026-03-05,2026-05-04,308381.66,2026-05-12,paid
INV-PY-B2B-009-2026-04,PY-B2B-009,Paraguay,2026-04-05,2026-06-04,304028.08,2026-06-04,paid
INV-PY-B2B-009-2026-05,PY-B2B-009,Paraguay,2026-05-05,2026-07-04,307643.73,2026-07-08,open
INV-PY-B2B-009-2026-06,PY-B2B-009,Paraguay,2026-06-05,2026-08-04,307954.08,2026-08-06,open
INV-PY-B2B-010-2024-01,PY-B2B-010,Paraguay,2024-01-05,2024-02-04,258433.51,2024-02-12,paid
INV-PY-B2B-010-2024-02,PY-B2B-010,Paraguay,2024-02-05,2024-03-06,257369.73,2024-03-14,paid
INV-PY-B2B-010-2024-03,PY-B2B-010,Paraguay,2024-03-05,2024-04-04,257433.98,2024-04-07,paid
INV-PY-B2B-010-2024-04,PY-B2B-010,Paraguay,2024-04-05,2024-05-05,267922.5,2024-05-16,paid
INV-PY-B2B-010-2024-05,PY-B2B-010,Paraguay,2024-05-05,2024-06-04,256176.76,2024-06-13,paid
INV-PY-B2B-010-2024-06,PY-B2B-010,Paraguay,2024-06-05,2024-07-05,256910.63,2024-07-05,paid
INV-PY-B2B-010-2024-07,PY-B2B-010,Paraguay,2024-07-05,2024-08-04,266868.21,2024-08-04,paid
INV-PY-B2B-010-2024-08,PY-B2B-010,Paraguay,2024-08-05,2024-09-04,266963.71,2024-09-09,paid
INV-PY-B2B-010-2024-09,PY-B2B-010,Paraguay,2024-09-05,2024-10-05,261606.53,2024-10-13,paid
INV-PY-B2B-010-2024-10,PY-B2B-010,Paraguay,2024-10-05,2024-11-04,266451.8,2024-11-06,paid
INV-PY-B2B-010-2024-11,PY-B2B-010,Paraguay,2024-11-05,2024-12-05,267848.3,2024-12-12,paid
INV-PY-B2B-010-2024-12,PY-B2B-010,Paraguay,2024-12-05,2025-01-04,258124.51,2025-01-09,paid
INV-PY-B2B-010-2025-01,PY-B2B-010,Paraguay,2025-01-05,2025-02-04,272785.46,2025-02-18,paid
INV-PY-B2B-010-2025-02,PY-B2B-010,Paraguay,2025-02-05,2025-03-07,269860.15,2025-03-07,paid
INV-PY-B2B-010-2025-03,PY-B2B-010,Paraguay,2025-03-05,2025-04-04,269310.75,2025-04-14,paid
INV-PY-B2B-010-2025-04,PY-B2B-010,Paraguay,2025-04-05,2025-05-05,271256.49,2025-05-15,paid
INV-PY-B2B-010-2025-05,PY-B2B-010,Paraguay,2025-05-05,2025-06-04,269970.53,2025-06-10,paid
INV-PY-B2B-010-2025-06,PY-B2B-010,Paraguay,2025-06-05,2025-07-05,265436.88,2025-07-05,paid
INV-PY-B2B-010-2025-07,PY-B2B-010,Paraguay,2025-07-05,2025-08-04,271193.92,2025-08-11,paid
INV-PY-B2B-010-2025-08,PY-B2B-010,Paraguay,2025-08-05,2025-09-04,273059.5,2025-09-04,paid
INV-PY-B2B-010-2025-09,PY-B2B-010,Paraguay,2025-09-05,2025-10-05,274221.29,2025-10-21,paid
INV-PY-B2B-010-2025-10,PY-B2B-010,Paraguay,2025-10-05,2025-11-04,271809.36,2025-11-10,paid
INV-PY-B2B-010-2025-11,PY-B2B-010,Paraguay,2025-11-05,2025-12-05,273748.25,2025-12-21,paid
INV-PY-B2B-010-2025-12,PY-B2B-010,Paraguay,2025-12-05,2026-01-04,267214.78,2026-01-11,paid
INV-PY-B2B-010-2026-01,PY-B2B-010,Paraguay,2026-01-05,2026-02-04,269085.57,2026-02-07,paid
INV-PY-B2B-010-2026-02,PY-B2B-010,Paraguay,2026-02-05,2026-03-07,273835.53,2026-03-20,paid
INV-PY-B2B-010-2026-03,PY-B2B-010,Paraguay,2026-03-05,2026-04-04,284870.92,2026-04-12,paid
INV-PY-B2B-010-2026-04,PY-B2B-010,Paraguay,2026-04-05,2026-05-05,273412.42,2026-05-23,paid
INV-PY-B2B-010-2026-05,PY-B2B-010,Paraguay,2026-05-05,2026-06-04,273816.73,2026-06-07,paid
INV-PY-B2B-010-2026-06,PY-B2B-010,Paraguay,2026-06-05,2026-07-05,267202.86,2026-07-18,open
INV-GT-B2B-001-2025-12-PROY,GT-B2B-001,Guatemala,2025-12-05,2026-02-03,1370000.0,,open
INV-GT-B2B-001-2026-01-PROY,GT-B2B-001,Guatemala,2026-01-05,2026-03-06,1370000.0,,open
INV-GT-B2B-001-2026-02-PROY,GT-B2B-001,Guatemala,2026-02-05,2026-04-06,1370000.0,,open
